id,comuna,barrio,tipo_negocio,categoria,cantidad_actual,fecha_recoleccion
2559,6,Pedregal,tiendas,retail,46,2026-03
2560,6,Pedregal,supermercados,retail,82,2026-03
2561,6,Pedregal,charcuterias,alimentos,84,2026-03
2562,6,Pedregal,licoreras,retail,28,2026-03
2563,6,Pedregal,veterinarias,servicios,12,2026-03
2564,6,Pedregal,peluquerias,servicios,47,2026-03
2565,6,Pedregal,droguerias,servicios,94,2026-03
2566,6,Pedregal,cacharrerias,retail,65,2026-03
2567,6,Pedregal,panaderias,alimentos,9,2026-03
2568,6,Pedregal,ferreterias,retail,66,2026-03
2569,6,Santander,cafeterias,alimentos,32,2026-03
2570,6,Santander,restaurantes,alimentos,31,2026-03
2571,6,Santander,tiendas,retail,87,2026-03
2572,6,Santander,supermercados,retail,23,2026-03
2573,6,Santander,charcuterias,alimentos,113,2026-03
2574,6,Santander,licoreras,retail,51,2026-03
2575,6,Santander,veterinarias,servicios,109,2026-03
2576,6,Santander,peluquerias,servicios,67,2026-03
2577,6,Santander,droguerias,servicios,36,2026-03
2578,6,Santander,cacharrerias,retail,57,2026-03
2579,6,Santander,panaderias,alimentos,31,2026-03
2580,6,Santander,ferreterias,retail,118,2026-03
2581,7,Robledo,cafeterias,alimentos,40,2026-03
2582,7,Robledo,restaurantes,alimentos,12,2026-03
2583,7,Robledo,tiendas,retail,15,2026-03
2584,7,Robledo,supermercados,retail,26,2026-03
2585,7,Robledo,charcuterias,alimentos,13,2026-03
2586,7,Robledo,licoreras,retail,85,2026-03
2587,7,Robledo,veterinarias,servicios,92,2026-03
2588,7,Robledo,peluquerias,servicios,119,2026-03
2589,7,Robledo,droguerias,servicios,43,2026-03
2590,7,Robledo,cacharrerias,retail,65,2026-03
2591,7,Robledo,panaderias,alimentos,14,2026-03
2592,7,Robledo,ferreterias,retail,51,2026-03
2593,7,Villa Flora,cafeterias,alimentos,92,2026-03
2594,7,Villa Flora,restaurantes,alimentos,116,2026-03
2595,7,Villa Flora,tiendas,retail,53,2026-03
2596,7,Villa Flora,supermercados,retail,93,2026-03
2597,7,Villa Flora,charcuterias,alimentos,80,2026-03
2598,7,Villa Flora,licoreras,retail,27,2026-03
2599,7,Villa Flora,veterinarias,servicios,27,2026-03
2600,7,Villa Flora,peluquerias,servicios,104,2026-03
2601,7,Villa Flora,droguerias,servicios,22,2026-03
2602,7,Villa Flora,cacharrerias,retail,9,2026-03
2603,7,Villa Flora,panaderias,alimentos,14,2026-03
2604,7,Villa Flora,ferreterias,retail,75,2026-03
2605,7,Altamira,cafeterias,alimentos,23,2026-03
2606,7,Altamira,restaurantes,alimentos,24,2026-03
2607,7,Altamira,tiendas,retail,48,2026-03
2608,7,Altamira,supermercados,retail,72,2026-03
2609,7,Altamira,charcuterias,alimentos,67,2026-03
2610,7,Altamira,licoreras,retail,6,2026-03
2611,7,Altamira,veterinarias,servicios,67,2026-03
2612,7,Altamira,peluquerias,servicios,77,2026-03
2613,7,Altamira,droguerias,servicios,20,2026-03
2614,7,Altamira,cacharrerias,retail,53,2026-03
2615,7,Altamira,panaderias,alimentos,106,2026-03
2616,7,Altamira,ferreterias,retail,25,2026-03
2617,8,Villa Hermosa,cafeterias,alimentos,63,2026-03
2618,8,Villa Hermosa,restaurantes,alimentos,30,2026-03
2619,8,Villa Hermosa,tiendas,retail,47,2026-03
2620,8,Villa Hermosa,supermercados,retail,105,2026-03
2621,8,Villa Hermosa,charcuterias,alimentos,30,2026-03
2622,8,Villa Hermosa,licoreras,retail,76,2026-03
2623,8,Villa Hermosa,veterinarias,servicios,32,2026-03
2624,8,Villa Hermosa,peluquerias,servicios,87,2026-03
2625,8,Villa Hermosa,droguerias,servicios,58,2026-03
2626,8,Villa Hermosa,cacharrerias,retail,87,2026-03
2627,8,Villa Hermosa,panaderias,alimentos,74,2026-03
2628,8,Villa Hermosa,ferreterias,retail,83,2026-03
2629,8,La Mansión,cafeterias,alimentos,21,2026-03
2630,8,La Mansión,restaurantes,alimentos,113,2026-03
2631,8,La Mansión,tiendas,retail,60,2026-03
2632,8,La Mansión,supermercados,retail,69,2026-03
2633,8,La Mansión,charcuterias,alimentos,79,2026-03
2634,8,La Mansión,licoreras,retail,9,2026-03
2635,8,La Mansión,veterinarias,servicios,83,2026-03
2636,8,La Mansión,peluquerias,servicios,19,2026-03
2637,8,La Mansión,droguerias,servicios,7,2026-03
2638,8,La Mansión,cacharrerias,retail,91,2026-03
2639,8,La Mansión,panaderias,alimentos,49,2026-03
2640,8,La Mansión,ferreterias,retail,66,2026-03
2641,8,San Miguel,cafeterias,alimentos,73,2026-03
2642,8,San Miguel,restaurantes,alimentos,91,2026-03
2643,8,San Miguel,tiendas,retail,15,2026-03
2644,8,San Miguel,supermercados,retail,28,2026-03
2645,8,San Miguel,charcuterias,alimentos,58,2026-03
2646,8,San Miguel,licoreras,retail,40,2026-03
2647,8,San Miguel,veterinarias,servicios,78,2026-03
2648,8,San Miguel,peluquerias,servicios,17,2026-03
2649,8,San Miguel,droguerias,servicios,111,2026-03
2650,8,San Miguel,cacharrerias,retail,68,2026-03
2651,8,San Miguel,panaderias,alimentos,99,2026-03
2652,8,San Miguel,ferreterias,retail,24,2026-03
2653,9,Buenos Aires,cafeterias,alimentos,120,2026-03
2654,9,Buenos Aires,restaurantes,alimentos,83,2026-03
2655,9,Buenos Aires,tiendas,retail,36,2026-03
2656,9,Buenos Aires,supermercados,retail,24,2026-03
2657,9,Buenos Aires,charcuterias,alimentos,82,2026-03
2658,9,Buenos Aires,licoreras,retail,51,2026-03
2659,9,Buenos Aires,veterinarias,servicios,63,2026-03
2660,9,Buenos Aires,peluquerias,servicios,76,2026-03
2661,9,Buenos Aires,droguerias,servicios,9,2026-03
2662,9,Buenos Aires,cacharrerias,retail,113,2026-03
2663,9,Buenos Aires,panaderias,alimentos,14,2026-03
2664,9,Buenos Aires,ferreterias,retail,61,2026-03
2665,9,Miraflores,cafeterias,alimentos,12,2026-03
2666,9,Miraflores,restaurantes,alimentos,25,2026-03
2667,9,Miraflores,tiendas,retail,19,2026-03
2668,9,Miraflores,supermercados,retail,81,2026-03
2669,9,Miraflores,charcuterias,alimentos,89,2026-03
2670,9,Miraflores,licoreras,retail,61,2026-03
2671,9,Miraflores,veterinarias,servicios,85,2026-03
2672,9,Miraflores,peluquerias,servicios,55,2026-03
2673,9,Miraflores,droguerias,servicios,65,2026-03
2674,9,Miraflores,cacharrerias,retail,64,2026-03
2675,9,Miraflores,panaderias,alimentos,77,2026-03
2676,9,Miraflores,ferreterias,retail,78,2026-03
2677,9,Cataluña,cafeterias,alimentos,103,2026-03
2678,9,Cataluña,restaurantes,alimentos,104,2026-03
2679,9,Cataluña,tiendas,retail,48,2026-03
2680,9,Cataluña,supermercados,retail,115,2026-03
2681,9,Cataluña,charcuterias,alimentos,63,2026-03
2682,9,Cataluña,licoreras,retail,43,2026-03
2683,9,Cataluña,veterinarias,servicios,8,2026-03
2684,9,Cataluña,peluquerias,servicios,24,2026-03
2685,9,Cataluña,droguerias,servicios,16,2026-03
2686,9,Cataluña,cacharrerias,retail,7,2026-03
2687,9,Cataluña,panaderias,alimentos,66,2026-03
2688,9,Cataluña,ferreterias,retail,93,2026-03
2689,10,La Candelaria,cafeterias,alimentos,74,2026-03
2690,10,La Candelaria,restaurantes,alimentos,15,2026-03
2691,10,La Candelaria,tiendas,retail,63,2026-03
2692,10,La Candelaria,supermercados,retail,87,2026-03
2693,10,La Candelaria,charcuterias,alimentos,31,2026-03
2694,10,La Candelaria,licoreras,retail,33,2026-03
2695,10,La Candelaria,veterinarias,servicios,96,2026-03
2696,10,La Candelaria,peluquerias,servicios,93,2026-03
2697,10,La Candelaria,droguerias,servicios,90,2026-03
2698,10,La Candelaria,cacharrerias,retail,118,2026-03
2699,10,La Candelaria,panaderias,alimentos,94,2026-03
2700,10,La Candelaria,ferreterias,retail,109,2026-03
2701,10,Boston,cafeterias,alimentos,106,2026-03
2702,10,Boston,restaurantes,alimentos,11,2026-03
2703,10,Boston,tiendas,retail,23,2026-03
2704,10,Boston,supermercados,retail,12,2026-03
2705,10,Boston,charcuterias,alimentos,120,2026-03
2706,10,Boston,licoreras,retail,105,2026-03
2707,10,Boston,veterinarias,servicios,55,2026-03
2708,10,Boston,peluquerias,servicios,98,2026-03
2709,10,Boston,droguerias,servicios,80,2026-03
2710,10,Boston,cacharrerias,retail,18,2026-03
2711,10,Boston,panaderias,alimentos,42,2026-03
2712,10,Boston,ferreterias,retail,39,2026-03
2713,10,Prado,cafeterias,alimentos,34,2026-03
2714,10,Prado,restaurantes,alimentos,67,2026-03
2715,10,Prado,tiendas,retail,10,2026-03
2716,10,Prado,supermercados,retail,111,2026-03
2717,10,Prado,charcuterias,alimentos,6,2026-03
2718,10,Prado,licoreras,retail,67,2026-03
2719,10,Prado,veterinarias,servicios,100,2026-03
2720,10,Prado,peluquerias,servicios,71,2026-03
2721,10,Prado,droguerias,servicios,45,2026-03
2722,10,Prado,cacharrerias,retail,23,2026-03
2723,10,Prado,panaderias,alimentos,107,2026-03
2724,10,Prado,ferreterias,retail,66,2026-03
2725,11,Laureles,cafeterias,alimentos,103,2026-03
2726,11,Laureles,restaurantes,alimentos,100,2026-03
2727,11,Laureles,tiendas,retail,82,2026-03
2728,11,Laureles,supermercados,retail,60,2026-03
2729,11,Laureles,charcuterias,alimentos,113,2026-03
2730,11,Laureles,licoreras,retail,69,2026-03
2731,11,Laureles,veterinarias,servicios,117,2026-03
2732,11,Laureles,peluquerias,servicios,70,2026-03
2733,11,Laureles,droguerias,servicios,19,2026-03
2734,11,Laureles,cacharrerias,retail,102,2026-03
2735,11,Laureles,panaderias,alimentos,92,2026-03
2736,11,Laureles,ferreterias,retail,29,2026-03
2737,11,Estadio,cafeterias,alimentos,57,2026-03
2738,11,Estadio,restaurantes,alimentos,74,2026-03
2739,11,Estadio,tiendas,retail,114,2026-03
2740,11,Estadio,supermercados,retail,66,2026-03
2741,11,Estadio,charcuterias,alimentos,15,2026-03
2742,11,Estadio,licoreras,retail,65,2026-03
2743,11,Estadio,veterinarias,servicios,58,2026-03
2744,11,Estadio,peluquerias,servicios,24,2026-03
2745,11,Estadio,droguerias,servicios,60,2026-03
2746,11,Estadio,cacharrerias,retail,82,2026-03
2747,11,Estadio,panaderias,alimentos,88,2026-03
2748,11,Estadio,ferreterias,retail,86,2026-03
2749,11,Conquistadores,cafeterias,alimentos,51,2026-03
2750,11,Conquistadores,restaurantes,alimentos,56,2026-03
2751,11,Conquistadores,tiendas,retail,28,2026-03
2752,11,Conquistadores,supermercados,retail,35,2026-03
2753,11,Conquistadores,charcuterias,alimentos,25,2026-03
2754,11,Conquistadores,licoreras,retail,30,2026-03
2755,11,Conquistadores,veterinarias,servicios,63,2026-03
2756,11,Conquistadores,peluquerias,servicios,53,2026-03
2757,11,Conquistadores,droguerias,servicios,6,2026-03
2758,11,Conquistadores,cacharrerias,retail,83,2026-03
2759,11,Conquistadores,panaderias,alimentos,51,2026-03
2760,11,Conquistadores,ferreterias,retail,85,2026-03
2761,12,La America,cafeterias,alimentos,46,2026-03
2762,12,La America,restaurantes,alimentos,27,2026-03
2763,12,La America,tiendas,retail,8,2026-03
2764,12,La America,supermercados,retail,9,2026-03
2765,12,La America,charcuterias,alimentos,105,2026-03
2766,12,La America,licoreras,retail,96,2026-03
2767,12,La America,veterinarias,servicios,120,2026-03
2768,12,La America,peluquerias,servicios,95,2026-03
2769,12,La America,droguerias,servicios,23,2026-03
2770,12,La America,cacharrerias,retail,99,2026-03
2771,12,La America,panaderias,alimentos,92,2026-03
2772,12,La America,ferreterias,retail,99,2026-03
2773,12,Ferrini,cafeterias,alimentos,52,2026-03
2774,12,Ferrini,restaurantes,alimentos,40,2026-03
2775,12,Ferrini,tiendas,retail,109,2026-03
2776,12,Ferrini,supermercados,retail,116,2026-03
2777,12,Ferrini,charcuterias,alimentos,30,2026-03
2778,12,Ferrini,licoreras,retail,98,2026-03
2779,12,Ferrini,veterinarias,servicios,55,2026-03
2780,12,Ferrini,peluquerias,servicios,95,2026-03
2781,12,Ferrini,droguerias,servicios,36,2026-03
2782,12,Ferrini,cacharrerias,retail,18,2026-03
2783,12,Ferrini,panaderias,alimentos,61,2026-03
2784,12,Ferrini,ferreterias,retail,113,2026-03
2785,12,Calasanz,cafeterias,alimentos,116,2026-03
2786,12,Calasanz,restaurantes,alimentos,30,2026-03
2787,12,Calasanz,tiendas,retail,117,2026-03
2788,12,Calasanz,supermercados,retail,59,2026-03
2789,12,Calasanz,charcuterias,alimentos,68,2026-03
2790,12,Calasanz,licoreras,retail,90,2026-03
2791,12,Calasanz,veterinarias,servicios,26,2026-03
2792,12,Calasanz,peluquerias,servicios,38,2026-03
2793,12,Calasanz,droguerias,servicios,61,2026-03
2794,12,Calasanz,cacharrerias,retail,52,2026-03
2795,12,Calasanz,panaderias,alimentos,65,2026-03
2796,12,Calasanz,ferreterias,retail,63,2026-03
2797,13,San Javier,cafeterias,alimentos,112,2026-03
2798,13,San Javier,restaurantes,alimentos,29,2026-03
2799,13,San Javier,tiendas,retail,87,2026-03
2800,13,San Javier,supermercados,retail,106,2026-03
2801,13,San Javier,charcuterias,alimentos,49,2026-03
2802,13,San Javier,licoreras,retail,48,2026-03
2803,13,San Javier,veterinarias,servicios,51,2026-03
2804,13,San Javier,peluquerias,servicios,113,2026-03
2805,13,San Javier,droguerias,servicios,14,2026-03
2806,13,San Javier,cacharrerias,retail,46,2026-03
2807,13,San Javier,panaderias,alimentos,91,2026-03
2808,13,San Javier,ferreterias,retail,32,2026-03
2809,13,El Salado,cafeterias,alimentos,107,2026-03
2810,13,El Salado,restaurantes,alimentos,58,2026-03
2811,13,El Salado,tiendas,retail,7,2026-03
2812,13,El Salado,supermercados,retail,61,2026-03
2813,13,El Salado,charcuterias,alimentos,24,2026-03
2814,13,El Salado,licoreras,retail,68,2026-03
2815,13,El Salado,veterinarias,servicios,75,2026-03
2816,13,El Salado,peluquerias,servicios,96,2026-03
2817,13,El Salado,droguerias,servicios,8,2026-03
2818,13,El Salado,cacharrerias,retail,95,2026-03
2819,13,El Salado,panaderias,alimentos,9,2026-03
2820,13,El Salado,ferreterias,retail,77,2026-03
2821,13,20 de Julio,cafeterias,alimentos,9,2026-03
2822,13,20 de Julio,restaurantes,alimentos,22,2026-03
2823,13,20 de Julio,tiendas,retail,104,2026-03
2824,13,20 de Julio,supermercados,retail,86,2026-03
2825,13,20 de Julio,charcuterias,alimentos,56,2026-03
2826,13,20 de Julio,licoreras,retail,72,2026-03
2827,13,20 de Julio,veterinarias,servicios,34,2026-03
2828,13,20 de Julio,peluquerias,servicios,24,2026-03
2829,13,20 de Julio,droguerias,servicios,83,2026-03
2830,13,20 de Julio,cacharrerias,retail,53,2026-03
2831,13,20 de Julio,panaderias,alimentos,96,2026-03
2832,13,20 de Julio,ferreterias,retail,13,2026-03
2833,14,El Poblado,cafeterias,alimentos,56,2026-03
2834,14,El Poblado,restaurantes,alimentos,62,2026-03
2835,14,El Poblado,tiendas,retail,73,2026-03
2836,14,El Poblado,supermercados,retail,36,2026-03
2837,14,El Poblado,charcuterias,alimentos,41,2026-03
2838,14,El Poblado,licoreras,retail,75,2026-03
2839,14,El Poblado,veterinarias,servicios,105,2026-03
2840,14,El Poblado,peluquerias,servicios,63,2026-03
2841,14,El Poblado,droguerias,servicios,65,2026-03
2842,14,El Poblado,cacharrerias,retail,26,2026-03
2843,14,El Poblado,panaderias,alimentos,63,2026-03
2844,14,El Poblado,ferreterias,retail,75,2026-03
2845,14,Provenza,cafeterias,alimentos,66,2026-03
2846,14,Provenza,restaurantes,alimentos,71,2026-03
2847,14,Provenza,tiendas,retail,28,2026-03
2848,14,Provenza,supermercados,retail,93,2026-03
2849,14,Provenza,charcuterias,alimentos,55,2026-03
2850,14,Provenza,licoreras,retail,63,2026-03
2851,14,Provenza,veterinarias,servicios,25,2026-03
2852,14,Provenza,peluquerias,servicios,66,2026-03
2853,14,Provenza,droguerias,servicios,106,2026-03
2854,14,Provenza,cacharrerias,retail,18,2026-03
2855,14,Provenza,panaderias,alimentos,33,2026-03
2856,14,Provenza,ferreterias,retail,24,2026-03
2857,14,Manila,cafeterias,alimentos,51,2026-03
2858,14,Manila,restaurantes,alimentos,108,2026-03
2859,14,Manila,tiendas,retail,6,2026-03
2860,14,Manila,supermercados,retail,92,2026-03
2861,14,Manila,charcuterias,alimentos,83,2026-03
2862,14,Manila,licoreras,retail,52,2026-03
2863,14,Manila,veterinarias,servicios,28,2026-03
2864,14,Manila,peluquerias,servicios,74,2026-03
2865,14,Manila,droguerias,servicios,41,2026-03
2866,14,Manila,cacharrerias,retail,60,2026-03
2867,14,Manila,panaderias,alimentos,14,2026-03
2868,14,Manila,ferreterias,retail,87,2026-03
2869,15,Guayabal,cafeterias,alimentos,56,2026-03
2870,15,Guayabal,restaurantes,alimentos,35,2026-03
2871,15,Guayabal,tiendas,retail,42,2026-03
2872,15,Guayabal,supermercados,retail,27,2026-03
2873,15,Guayabal,charcuterias,alimentos,80,2026-03
2874,15,Guayabal,licoreras,retail,13,2026-03
2875,15,Guayabal,veterinarias,servicios,50,2026-03
2876,15,Guayabal,peluquerias,servicios,113,2026-03
2877,15,Guayabal,droguerias,servicios,105,2026-03
2878,15,Guayabal,cacharrerias,retail,56,2026-03
2879,15,Guayabal,panaderias,alimentos,16,2026-03
2880,15,Guayabal,ferreterias,retail,12,2026-03
2881,15,Trinidad,cafeterias,alimentos,115,2026-03
2882,15,Trinidad,restaurantes,alimentos,84,2026-03
2883,15,Trinidad,tiendas,retail,72,2026-03
2884,15,Trinidad,supermercados,retail,36,2026-03
2885,15,Trinidad,charcuterias,alimentos,79,2026-03
2886,15,Trinidad,licoreras,retail,43,2026-03
2887,15,Trinidad,veterinarias,servicios,64,2026-03
2888,15,Trinidad,peluquerias,servicios,83,2026-03
2889,15,Trinidad,droguerias,servicios,24,2026-03
2890,15,Trinidad,cacharrerias,retail,8,2026-03
2891,15,Trinidad,panaderias,alimentos,20,2026-03
2892,15,Trinidad,ferreterias,retail,11,2026-03
2893,15,Cristo Rey,cafeterias,alimentos,52,2026-03
2894,15,Cristo Rey,restaurantes,alimentos,30,2026-03
2895,15,Cristo Rey,tiendas,retail,63,2026-03
2896,15,Cristo Rey,supermercados,retail,114,2026-03
2897,15,Cristo Rey,charcuterias,alimentos,41,2026-03
2898,15,Cristo Rey,licoreras,retail,31,2026-03
2899,15,Cristo Rey,veterinarias,servicios,58,2026-03
2900,15,Cristo Rey,peluquerias,servicios,9,2026-03
2901,15,Cristo Rey,droguerias,servicios,30,2026-03
2902,15,Cristo Rey,cacharrerias,retail,108,2026-03
2903,15,Cristo Rey,panaderias,alimentos,16,2026-03
2904,15,Cristo Rey,ferreterias,retail,93,2026-03
2905,16,Belen,cafeterias,alimentos,20,2026-03
2906,16,Belen,restaurantes,alimentos,91,2026-03
2907,16,Belen,tiendas,retail,97,2026-03
2908,16,Belen,supermercados,retail,103,2026-03
2909,16,Belen,charcuterias,alimentos,69,2026-03
2910,16,Belen,licoreras,retail,86,2026-03
2911,16,Belen,veterinarias,servicios,115,2026-03
2912,16,Belen,peluquerias,servicios,114,2026-03
2913,16,Belen,droguerias,servicios,39,2026-03
2914,16,Belen,cacharrerias,retail,104,2026-03
2915,16,Belen,panaderias,alimentos,88,2026-03
2916,16,Belen,ferreterias,retail,97,2026-03
2917,16,Belen Rincon,cafeterias,alimentos,99,2026-03
2918,16,Belen Rincon,restaurantes,alimentos,27,2026-03
2919,16,Belen Rincon,tiendas,retail,76,2026-03
2920,16,Belen Rincon,supermercados,retail,8,2026-03
2921,16,Belen Rincon,charcuterias,alimentos,41,2026-03
2922,16,Belen Rincon,licoreras,retail,97,2026-03
2923,16,Belen Rincon,veterinarias,servicios,92,2026-03
2924,16,Belen Rincon,peluquerias,servicios,112,2026-03
2925,16,Belen Rincon,droguerias,servicios,55,2026-03
2926,16,Belen Rincon,cacharrerias,retail,110,2026-03
2927,16,Belen Rincon,panaderias,alimentos,13,2026-03
2928,16,Belen Rincon,ferreterias,retail,99,2026-03
2929,16,Loma de los Bernal,cafeterias,alimentos,72,2026-03
2930,16,Loma de los Bernal,restaurantes,alimentos,94,2026-03
2931,16,Loma de los Bernal,tiendas,retail,65,2026-03
2932,16,Loma de los Bernal,supermercados,retail,43,2026-03
2933,16,Loma de los Bernal,charcuterias,alimentos,43,2026-03
2934,16,Loma de los Bernal,licoreras,retail,60,2026-03
2935,16,Loma de los Bernal,veterinarias,servicios,110,2026-03
2936,16,Loma de los Bernal,peluquerias,servicios,42,2026-03
2937,16,Loma de los Bernal,droguerias,servicios,97,2026-03
2938,16,Loma de los Bernal,cacharrerias,retail,76,2026-03
2939,16,Loma de los Bernal,panaderias,alimentos,104,2026-03
2940,16,Loma de los Bernal,ferreterias,retail,108,2026-03
